10,SCADA
*
*------------------------------------------------------------------------------*
*  Creation Date/Time:  Tue Sep 28 15:19:22 2021
*------------------------------------------------------------------------------*
5,ANALOG,5,3,4,94,8
*,record,pStation,Key,Name,SystemTimeSec,Quality,
,86,3,"03003029","3_KDPR2_PTPD1_MW",1632744027,0,
,87,3,"03003030","3_KDPR2_PTPD1_MVAR",1632744027,0,
,88,3,"03003031","3_KDPR2_VKDR1_MW",1632821612,0,
,89,3,"03003032","3_KDPR2_VKDR1_MVAR",1632815056,0,
,90,3,"03003033","3_KDPR2_KDPR3_MW",1631878378,4,
,91,3,"03003034","3_KDPR2_KDPR3_MVAR",1631878378,0,
,92,3,"03003035","3_FUTR1_KDPR2_MW",1631878378,16,
,93,3,"03003036","3_FUTR1_KDPR2_MVAR",1631878378,0,
,94,3,"03003037","3_FUTR2_KDPR2_MW",1631878378,16,
,95,3,"03003038","3_FUTR2_KDPR2_MVAR",1631878378,16,
,96,4,"03004001","2_KLDG2_ANTP2_MW",1631878378,4,
,97,4,"03004002","2_KLDG2_ANTP2_MVAR",1632744020,4,
,98,4,"03004003","21_XFMR_P_T1_MW",1632822550,0,
,99,4,"03004004","21_XFMR_P_T1_MVAR",1632822490,0,
,100,4,"03004005","21_XFMR_P_T1_OLTC",1632822550,0,
,101,4,"03004006","21_XFMR_P_T2_MW",1632822550,0,
,102,4,"03004007","21_XFMR_P_T2_MVAR",1632822490,0,
,103,4,"03004008","21_XFMR_P_T2_OLTC",1632821515,0,
,104,4,"03004009","1_KLDG2_ANKP1_MW",1632822550,0,
,105,4,"03004010","1_KLDG2_ANKP1_MVAR",1632822520,0,
,106,4,"03004011","1_KLDG2_RYDR11_MW",1632822550,0,
,107,4,"03004012","1_KLDG2_RYDR11_MVAR",1632822520,0,
,108,4,"03004013","1_KLDG2_RYDR12_MW",1632822550,0,
,109,4,"03004014","1_KLDG2_RYDR12_MVAR",1632822550,0,
,110,4,"03004015","2_B1_KV",1632821615,0,
,111,4,"03004016","2_B1_HZ",1632744020,0,
,112,4,"03004017","1_B1_KV",1632821580,0,
,113,4,"03004018","1_B1_HZ",1632744020,0,
,114,4,"03004019","1_KLDG2_TTCL1_MW",1632822520,16,
,115,4,"03004020","1_KLDG2_TTCL1_MVAR",1632822520,16,
,116,4,"03004021","13_XFMR_P_T1_MW",1632822550,0,
,117,4,"03004022","13_XFMR_P_T1_MVAR",1632822520,0,
,118,4,"03004023","13_XFMR_P_T1_OLTC",1632817600,4,
,119,4,"03004024","13_XFMR_P_T2_MW",1632822550,0,
,120,4,"03004025","13_XFMR_P_T2_MVAR",1632822520,0,
,121,4,"03004026","13_XFMR_P_T2_OLTC",1632744020,0,
,122,4,"03004027","3_G1_MW",1632822550,0,
,123,4,"03004028","3_G1_MVAR",1632822550,0,
,124,4,"03004029","3_G2_MW",1632822550,0,
,125,4,"03004030","3_G2_MVAR",1632822550,0,
,126,4,"03004031","3_G3_MW",1632822550,0,
,127,4,"03004032","3_G3_MVAR",1632822550,0,
,128,4,"03004033","3_G4_MW",1632812815,16,
,129,4,"03004034","3_G4_MVAR",1632822550,0,
,130,4,"03004035","1_KLDG2_GAMS11_MW",1632822520,0,
,131,4,"03004036","1_KLDG2_GAMS11_MVAR",1632822550,0,
,132,4,"03004037","1_KLDG2_GAMS12_MW",1632822520,0,
,133,4,"03004038","1_KLDG2_GAMS12_MVAR",1632822550,0,
,134,4,"03004039","21_XFMR_P_T3_MW",1632822550,0,
,135,4,"03004040","21_XFMR_P_T3_MVAR",1632822490,0,
,136,4,"03004041","21_XFMR_P_T3_OLTC",1632744020,0,
,137,4,"03004042","1_KLDG2_POLY1_MW",1632822550,0,
,138,4,"03004043","1_KLDG2_POLY1_MVAR",1632822550,0,
,139,4,"03004044","1_KLDG2_POLY1_MW",0,0,
,140,4,"03004045","1_KLDG2_JDPL11_MVAR",1632744020,16,
,141,4,"03004046","1_KLDG2_JDPL11_MW",1632744020,16,
,142,4,"03004047","1_KLDG2_JDPL12_MW",1632744020,16,
,143,4,"03004048","1_KLDG2_JDPL12_MVAR",1632744020,16,
,144,4,"03004049","2_KLDG2_BMPL21_MW",1632822520,16,
,145,4,"03004050","2_KLDG2_BMPL21_MVAR",1632822550,16,
,146,4,"03004051","2_KLDG2_BMPL22_MW",1632822550,16,
,147,4,"03004052","2_KLDG2_BMPL22_MVAR",1632822550,16,
,148,4,"03004053","13_XFMR_P_T4_MW",1632822550,0,
,149,4,"03004054","13_XFMR_P_T4_MVAR",1632822550,0,
,150,4,"03004055","13_XFMR_P_T4_OLTC",1632814185,0,
,151,4,"03004056","3_G5_MW",1632822550,0,
,152,4,"03004057","3_G5_MVAR",1632822550,0,
,153,4,"03004058","1_KLDG2_KLDG1_MW",1632822550,0,
,154,4,"03004059","1_KLDG2_KLDG1_MVAR",1632822550,0,
,155,4,"03004060","13_XFMR_P_T4_MW",0,0,
,156,4,"03004061","13_XFMR_P_T4_MVAR",0,0,
,157,4,"03004062","13_XFMR_P_T4_OLTC",0,0,
,158,4,"03004063","1_B2_KV",1632821615,0,
,159,4,"03004064","1_B2_HZ",1632811975,0,
,160,4,"03004065","3_B2_KV",1632821580,0,
,161,4,"03004066","3_B2_HZ",1632811975,0,
,162,4,"03004067","3_KLDG2_POLY3_MW",1632822550,0,
,163,4,"03004068","3_KLDG2_POLY3_MVAR",1632822550,0,
,164,4,"03004069","3_KLDG2_JEDS3_MW",1632822550,0,
,165,4,"03004070","3_KLDG2_JEDS3_MVAR",1632822550,0,
,166,4,"03004071","1_GAMS1_KLDG21_MW",1553101868,0,
,167,4,"03004072","1_GAMS1_KLDG21_MVAR",1553101868,0,
,168,4,"03004073","1_GAMS1_KLDG22_MW",1553101868,0,
,169,4,"03004074","1_GAMS1_KLDG22_MVAR",1553101868,0,
,170,4,"03004075","13_XFMR_P_T1_MW",0,0,
,171,4,"03004076","13_XFMR_P_T1_MVAR",0,0,
,172,4,"03004077","13_XFMR_P_T1_OLTC",0,0,
,173,4,"03004078","13_XFMR_P_T2_MW",0,0,
,174,4,"03004079","13_XFMR_P_T2_MVAR",0,0,
,175,4,"03004080","13_XFMR_P_T2_OLTC",0,0,
,176,4,"03004081","1_B1_KV",0,0,
,177,4,"03004082","1_B1_HZ",0,0,
,178,4,"03004083","1_B2_KV",0,0,
,179,4,"03004084","1_B2_HZ",0,0,
,180,4,"03004085","3_B1_KV",1553101868,0,
,181,4,"03004086","3_B1_HZ",1553101868,0,
,182,4,"03004087","3_B2_KV",0,0,
,183,4,"03004088","3_B2_HZ",0,0,
,184,4,"03004089","3_G1_MW",0,0,
,185,4,"03004090","3_G1_MVAR",0,0,
,186,4,"03004091","3_G2_MW",0,0,
,187,4,"03004092","3_G2_MVAR",0,0,
,188,4,"03004093","3_G3_MW",0,0,
,189,4,"03004094","3_G3_MVAR",0,0,
,190,4,"03004095","3_G4_MW",0,0,
,191,4,"03004096","3_G4_MVAR",0,0,
,192,4,"03004097","3_G5_MW",0,0,
,193,4,"03004098","3_G5_MVAR",0,0,
,194,4,"03004099","3_G6_MW",1553101868,0,
,195,4,"03004100","3_G6_MVAR",1553101868,0,
,196,5,"03005001","2_RGLP2_ALPUR_MW",1632822550,0,
,197,5,"03005002","2_RGLP2_ALPUR_MVAR",1632822535,0,
,198,5,"03005003","2_RGLP2_GTYR2_MW",1632822555,0,
,199,5,"03005004","2_RGLP2_GTYR2_MVAR",1632822535,0,
,200,5,"03005005","2_RGLP2_SZN12_MW",1632822535,0,
,201,5,"03005006","2_RGLP2_SZN12_MVAR",1632822535,0,
,202,5,"03005007","2_B1_KV",1632744020,1,
,203,5,"03005008","2_B1_HZ",1632822535,0,
,204,5,"03005009","2_B2_KV",1632744020,1,
,205,5,"03005010","2_B2_HZ",1632822535,0,
,206,5,"03005011","20_XFMR_P_T1_MW",1632822535,0,
,207,5,"03005012","20_XFMR_P_T1_MVAR",1632822535,0,
,208,5,"03005013","20_XFMR_P_T1_OLTC",1632821855,0,
,209,5,"03005014","20_XFMR_P_T2_MW",1632822535,0,
,210,5,"03005015","20_XFMR_P_T2_MVAR",1632822500,0,
,211,5,"03005016","20_XFMR_P_T2_OLTC",1632816045,0,
,212,5,"03005017","20_XFMR_P_T3_MW",1632822535,0,
,213,5,"03005018","20_XFMR_P_T3_MVAR",1632822535,0,
,214,5,"03005019","20_XFMR_P_T3_OLTC",1632744020,0,
,215,5,"03005020","Bucket Brigade.Real4",0,0,
,216,6,"03006001","1_GNKL1_GTYR2_MW",1632744020,16,
,217,6,"03006002","1_GNKL1_GTYR2_MVAR",1632744020,4,
,218,6,"03006003","1_GNKL1_HAMP6_MW",1632744020,16,
,219,6,"03006004","1_GNKL1_HAMP6_MVAR",1632744020,4,
,220,6,"03006005","1_GNKL1_UVKA1_MW",1632744020,16,
,221,6,"03006006","1_GNKL1_UVKA1_MVAR",1632744020,4,
,222,6,"03006007","1_BUSPT_B2_KV",1632744020,4,
