10,SCADA
*
*------------------------------------------------------------------------------*
*  Creation Date/Time:  Thu Feb 17 09:00:00 2022
*------------------------------------------------------------------------------*
5,ANALOG,5,3,4,94,8,20
*,record,pStation,Key,Name,SystemTimeSec,Quality,Value,
,78,3,"03003021","1_KDPR2_TDPT2_MW",1643627861,4,29.69342,
,79,3,"03003022","1_KDPR2_TDPT2_MVAR",1643627861,4,10.621,
,80,3,"03003023","1_HETR1_KDPR2_MW",1643627861,4,-0.002790689,
,81,3,"03003024","1_HETR1_KDPR2_MVAR",1643627861,0,-24.78,
,82,3,"03003025","1_GKLS_KDPR2_MW",1643627861,4,23.30898,
,83,3,"03003026","1_GKLS_KDPR2_MVAR",1644025503,0,24.8,
,84,3,"03003027","3_B1_KV",1644025503,4,0,
,85,3,"03003028","3_B1_HZ",1644025503,4,0,
,86,3,"03003029","3_KDPR2_PTPD1_MW",1644923156,0,-117.83,
,87,3,"03003030","3_KDPR2_PTPD1_MVAR",1645061511,0,50.04342,
,88,3,"03003031","3_KDPR2_VKDR1_MW",1645066896,0,131.963,
,89,3,"03003032","3_KDPR2_VKDR1_MVAR",1644923156,0,49.96137,
,90,3,"03003033","3_KDPR2_KDPR3_MW",1643627861,4,49.75517,
,91,3,"03003034","3_KDPR2_KDPR3_MVAR",1643627861,0,25.88,
,92,3,"03003035","3_FUTR1_KDPR2_MW",1643627861,16,0,
,93,3,"03003036","3_FUTR1_KDPR2_MVAR",1643627861,0,-25.9,
,94,3,"03003037","3_FUTR2_KDPR2_MW",1643627861,16,0,
,95,3,"03003038","3_FUTR2_KDPR2_MVAR",1643627861,16,0,
,96,4,"03004001","2_KLDG2_ANTP2_MW",1643627861,4,-0.1337967,
,97,4,"03004002","2_KLDG2_ANTP2_MVAR",1644025495,4,40,
,98,4,"03004003","21_XFMR_P_T1_MW",1645068585,0,56.02848,
,99,4,"03004004","21_XFMR_P_T1_MVAR",1645068585,0,13.26366,
,100,4,"03004005","21_XFMR_P_T1_OLTC",1645068550,0,-31.25439,
,101,4,"03004006","21_XFMR_P_T2_MW",1645068556,0,56.85572,
,102,4,"03004007","21_XFMR_P_T2_MVAR",1645068585,0,14.92632,
,103,4,"03004008","21_XFMR_P_T2_OLTC",1644990480,0,20.44434,
,104,4,"03004009","1_KLDG2_ANKP1_MW",1645068585,0,10.26741,
,105,4,"03004010","1_KLDG2_ANKP1_MVAR",1645068585,0,-10.33851,
,106,4,"03004011","1_KLDG2_RYDR11_MW",1645068556,0,30.21852,
,107,4,"03004012","1_KLDG2_RYDR11_MVAR",1645068556,0,13.29424,
,108,4,"03004013","1_KLDG2_RYDR12_MW",1645068556,0,30.16993,
,109,4,"03004014","1_KLDG2_RYDR12_MVAR",1645068556,0,13.17395,
,110,4,"03004015","2_B1_KV",1645064915,0,219.8612,
,111,4,"03004016","2_B1_HZ",1644990480,0,50.00349,
,112,4,"03004017","1_B1_KV",1645063881,0,129.0275,
,113,4,"03004018","1_B1_HZ",1644990480,0,49.99959,
,114,4,"03004019","1_KLDG2_TTCL1_MW",1645068585,16,4,
,115,4,"03004020","1_KLDG2_TTCL1_MVAR",1645068585,16,5,
,116,4,"03004021","13_XFMR_P_T1_MW",1645068585,0,26.15603,
,117,4,"03004022","13_XFMR_P_T1_MVAR",1645068585,0,9.857398,
,118,4,"03004023","13_XFMR_P_T1_OLTC",1645059465,4,14.11436,
,119,4,"03004024","13_XFMR_P_T2_MW",1645068585,0,24.46148,
,120,4,"03004025","13_XFMR_P_T2_MVAR",1645068585,0,10.40379,
,121,4,"03004026","13_XFMR_P_T2_OLTC",1644990480,0,0,
,122,4,"03004027","3_G1_MW",1645014605,4,0.2937316,
,123,4,"03004028","3_G1_MVAR",1645068585,0,-0.5734871,
,124,4,"03004029","3_G2_MW",1645014605,4,0.2646566,
,125,4,"03004030","3_G2_MVAR",1645068585,0,-0.4970569,
,126,4,"03004031","3_G3_MW",1645068585,0,-0.05788254,
,127,4,"03004032","3_G3_MVAR",1645068585,0,-0.04544151,
,128,4,"03004033","3_G4_MW",1644923135,16,5,
